image_id,image_path,role,label,method,tube_conf,roi_conf,mean_au,p95_au,sat_frac
solo_train_neg_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_38.jpg,solo,neg,G_ratio,0.8469,0.8030,239.192841,248.528427,0.000000
solo_train_neg_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_38.jpg,solo,neg,ExG,0.8469,0.8030,196.541290,238.548386,0.000000
solo_train_neg_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_39.jpg,solo,neg,G,0.8654,0.8107,186.287766,207.000000,0.000000
solo_train_neg_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_39.jpg,solo,neg,HSV_V,0.8654,0.8107,233.146393,250.000000,0.000000
solo_train_neg_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_39.jpg,solo,neg,GRAY,0.8654,0.8107,185.723251,204.000000,0.000000
solo_train_neg_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_39.jpg,solo,neg,HSV_S,0.8654,0.8107,191.623611,196.000000,0.000000
solo_train_neg_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_39.jpg,solo,neg,G_norm,0.8654,0.8107,99.255394,101.527779,0.000000
solo_train_neg_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_39.jpg,solo,neg,G_ratio,0.8654,0.8107,224.385315,232.752350,0.000000
solo_train_neg_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_39.jpg,solo,neg,ExG,0.8654,0.8107,138.852524,180.137619,0.000000
solo_train_neg_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_4.jpg,solo,neg,G,0.8447,0.8047,190.338638,212.000000,0.000000
solo_train_neg_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_4.jpg,solo,neg,HSV_V,0.8447,0.8047,237.683502,251.000000,0.000000
solo_train_neg_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_4.jpg,solo,neg,GRAY,0.8447,0.8047,189.711258,207.000000,0.000000
solo_train_neg_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_4.jpg,solo,neg,HSV_S,0.8447,0.8047,190.280777,194.000000,0.000000
solo_train_neg_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_4.jpg,solo,neg,G_norm,0.8447,0.8047,99.130882,101.900581,0.000000
solo_train_neg_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_4.jpg,solo,neg,G_ratio,0.8447,0.8047,225.992355,236.296494,0.000000
solo_train_neg_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_4.jpg,solo,neg,ExG,0.8447,0.8047,146.837936,196.842102,0.000000
solo_train_neg_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_40.jpg,solo,neg,G,0.8668,0.8129,186.752335,208.000000,0.000000
solo_train_neg_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_40.jpg,solo,neg,HSV_V,0.8668,0.8129,233.590714,250.000000,0.000000
solo_train_neg_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_40.jpg,solo,neg,GRAY,0.8668,0.8129,186.163177,204.000000,0.000000
solo_train_neg_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_40.jpg,solo,neg,HSV_S,0.8668,0.8129,191.474182,196.000000,0.000000
solo_train_neg_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_40.jpg,solo,neg,G_norm,0.8668,0.8129,99.248734,101.536369,0.000000
solo_train_neg_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_40.jpg,solo,neg,G_ratio,0.8668,0.8129,224.462372,232.885452,0.000000
solo_train_neg_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_40.jpg,solo,neg,ExG,0.8668,0.8129,142.426788,186.696426,0.000000
solo_train_neg_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_5.jpg,solo,neg,G,0.8319,0.8147,190.952606,214.000000,0.000000
solo_train_neg_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_5.jpg,solo,neg,HSV_V,0.8319,0.8147,236.605972,252.000000,0.000000
solo_train_neg_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_5.jpg,solo,neg,GRAY,0.8319,0.8147,189.676437,209.000000,0.000000
solo_train_neg_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_5.jpg,solo,neg,HSV_S,0.8319,0.8147,190.796051,195.000000,0.000000
solo_train_neg_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_5.jpg,solo,neg,G_norm,0.8319,0.8147,99.563805,102.192818,0.000000
solo_train_neg_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_5.jpg,solo,neg,G_ratio,0.8319,0.8147,225.709167,235.398041,0.000000
solo_train_neg_5,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_5.jpg,solo,neg,ExG,0.8319,0.8147,164.223694,207.187500,0.000000
solo_train_neg_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_6.jpg,solo,neg,G,0.8413,0.8125,191.641602,214.000000,0.000000
solo_train_neg_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_6.jpg,solo,neg,HSV_V,0.8413,0.8125,236.660461,252.000000,0.000000
solo_train_neg_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_6.jpg,solo,neg,GRAY,0.8413,0.8125,190.110840,209.000000,0.000000
solo_train_neg_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_6.jpg,solo,neg,HSV_S,0.8413,0.8125,190.589539,194.000000,0.000000
solo_train_neg_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_6.jpg,solo,neg,G_norm,0.8413,0.8125,99.701317,102.189240,0.000000
solo_train_neg_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_6.jpg,solo,neg,G_ratio,0.8413,0.8125,224.782028,233.843781,0.000000
solo_train_neg_6,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_6.jpg,solo,neg,ExG,0.8413,0.8125,163.353775,202.840912,0.000000
solo_train_neg_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_7.jpg,solo,neg,G,0.8357,0.8188,188.579346,211.000000,0.000000
solo_train_neg_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_7.jpg,solo,neg,HSV_V,0.8357,0.8188,242.891602,254.000000,0.000000
solo_train_neg_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_7.jpg,solo,neg,GRAY,0.8357,0.8188,190.475342,208.000000,0.000000
solo_train_neg_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_7.jpg,solo,neg,HSV_S,0.8357,0.8188,189.653839,194.000000,0.000000
solo_train_neg_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_7.jpg,solo,neg,G_norm,0.8357,0.8188,97.086037,100.886340,0.000000
solo_train_neg_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_7.jpg,solo,neg,G_ratio,0.8357,0.8188,217.082520,230.858731,0.000000
solo_train_neg_7,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_7.jpg,solo,neg,ExG,0.8357,0.8188,135.700455,196.475403,0.000000
solo_train_neg_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_8.jpg,solo,neg,G,0.8357,0.8182,189.027130,212.000000,0.000000
solo_train_neg_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_8.jpg,solo,neg,HSV_V,0.8357,0.8182,242.908905,255.000000,0.000000
solo_train_neg_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_8.jpg,solo,neg,GRAY,0.8357,0.8182,190.714447,209.000000,0.000000
solo_train_neg_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_8.jpg,solo,neg,HSV_S,0.8357,0.8182,189.766144,195.000000,0.000000
solo_train_neg_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_8.jpg,solo,neg,G_norm,0.8357,0.8182,97.238914,100.928840,0.000000
solo_train_neg_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_8.jpg,solo,neg,G_ratio,0.8357,0.8182,220.670258,234.234398,0.000000
solo_train_neg_8,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_8.jpg,solo,neg,ExG,0.8357,0.8182,141.003113,200.206604,0.000000
solo_train_neg_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_9.jpg,solo,neg,G,0.8492,0.8088,186.112244,208.000000,0.000000
solo_train_neg_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_9.jpg,solo,neg,HSV_V,0.8492,0.8088,237.988541,252.000000,0.000000
solo_train_neg_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_9.jpg,solo,neg,GRAY,0.8492,0.8088,187.221970,205.000000,0.000000
solo_train_neg_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_9.jpg,solo,neg,HSV_S,0.8492,0.8088,191.275848,195.000000,0.000000
solo_train_neg_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_9.jpg,solo,neg,G_norm,0.8492,0.8088,97.803513,100.746689,0.000000
solo_train_neg_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_9.jpg,solo,neg,G_ratio,0.8492,0.8088,222.484818,233.308868,0.000000
solo_train_neg_9,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_9.jpg,solo,neg,ExG,0.8492,0.8088,146.324707,194.921997,0.000000
solo_train_pos_1,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_1.jpg,solo,pos,G,0.8525,0.8298,232.715347,246.000000,0.017022
solo_train_pos_1,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_1.jpg,solo,pos,HSV_V,0.8525,0.8298,251.386978,255.000000,0.017022
solo_train_pos_1,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_1.jpg,solo,pos,GRAY,0.8525,0.8298,219.044266,228.000000,0.017022
solo_train_pos_1,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_1.jpg,solo,pos,HSV_S,0.8525,0.8298,190.586960,193.000000,0.017022
solo_train_pos_1,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_1.jpg,solo,pos,G_norm,0.8525,0.8298,108.271790,111.505371,0.017022
solo_train_pos_1,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_1.jpg,solo,pos,G_ratio,0.8525,0.8298,233.358475,245.553833,0.017022
solo_train_pos_1,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_1.jpg,solo,pos,ExG,0.8525,0.8298,155.024094,216.142853,0.017022
solo_train_pos_10,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_10.jpg,solo,pos,G,0.8183,0.8135,221.533783,239.000000,0.008127
solo_train_pos_10,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_10.jpg,solo,pos,HSV_V,0.8183,0.8135,250.527679,255.000000,0.008127
solo_train_pos_10,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_10.jpg,solo,pos,GRAY,0.8183,0.8135,212.354263,224.000000,0.008127
solo_train_pos_10,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_10.jpg,solo,pos,HSV_S,0.8183,0.8135,189.066559,192.000000,0.008127
solo_train_pos_10,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_10.jpg,solo,pos,G_norm,0.8183,0.8135,104.973213,109.154678,0.008127
solo_train_pos_10,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_10.jpg,solo,pos,G_ratio,0.8183,0.8135,223.514908,238.748138,0.008127
solo_train_pos_10,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_10.jpg,solo,pos,ExG,0.8183,0.8135,156.200256,211.285721,0.008127
solo_train_pos_11,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_11.jpg,solo,pos,G,0.8353,0.8184,201.986832,227.000000,0.000118
solo_train_pos_11,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_11.jpg,solo,pos,HSV_V,0.8353,0.8184,236.790619,254.000000,0.000118
solo_train_pos_11,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_11.jpg,solo,pos,GRAY,0.8353,0.8184,194.474838,215.000000,0.000118
solo_train_pos_11,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_11.jpg,solo,pos,HSV_S,0.8353,0.8184,207.720642,212.000000,0.000118
solo_train_pos_11,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_11.jpg,solo,pos,G_norm,0.8353,0.8184,106.534752,109.077950,0.000118
solo_train_pos_11,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_11.jpg,solo,pos,G_ratio,0.8353,0.8184,224.531235,233.805588,0.000118
solo_train_pos_11,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_11.jpg,solo,pos,ExG,0.8353,0.8184,130.197525,194.746002,0.000118
solo_train_pos_12,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_12.jpg,solo,pos,G,0.8310,0.8218,201.081451,227.000000,0.000000
solo_train_pos_12,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_12.jpg,solo,pos,HSV_V,0.8310,0.8218,236.477615,254.000000,0.000000
solo_train_pos_12,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_12.jpg,solo,pos,GRAY,0.8310,0.8218,193.846710,215.000000,0.000000
solo_train_pos_12,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_12.jpg,solo,pos,HSV_S,0.8310,0.8218,207.622269,213.000000,0.000000
solo_train_pos_12,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_12.jpg,solo,pos,G_norm,0.8310,0.8218,106.278397,109.007629,0.000000
solo_train_pos_12,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_12.jpg,solo,pos,G_ratio,0.8310,0.8218,223.718887,233.637955,0.000000
solo_train_pos_12,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_12.jpg,solo,pos,ExG,0.8310,0.8218,139.310349,200.840698,0.000000
solo_train_pos_13,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_13.jpg,solo,pos,G,0.8391,0.8296,202.149811,225.000000,0.000000
solo_train_pos_13,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_13.jpg,solo,pos,HSV_V,0.8391,0.8296,234.917877,252.000000,0.000000
solo_train_pos_13,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_13.jpg,solo,pos,GRAY,0.8391,0.8296,193.739929,213.000000,0.000000
solo_train_pos_13,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_13.jpg,solo,pos,HSV_S,0.8391,0.8296,208.763596,213.000000,0.000000
solo_train_pos_13,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_13.jpg,solo,pos,G_norm,0.8391,0.8296,107.192078,109.491524,0.000000
solo_train_pos_13,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_13.jpg,solo,pos,G_ratio,0.8391,0.8296,224.137039,232.397644,0.000000
solo_train_pos_13,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_13.jpg,solo,pos,ExG,0.8391,0.8296,155.884750,199.160583,0.000000
solo_train_pos_14,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_14.jpg,solo,pos,G,0.8379,0.8297,227.087112,244.000000,0.012635
solo_train_pos_14,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_14.jpg,solo,pos,HSV_V,0.8379,0.8297,251.189362,255.000000,0.012635
solo_train_pos_14,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_14.jpg,solo,pos,GRAY,0.8379,0.8297,215.781891,227.000000,0.012635
solo_train_pos_14,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_14.jpg,solo,pos,HSV_S,0.8379,0.8297,189.542007,192.000000,0.012635
solo_train_pos_14,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_14.jpg,solo,pos,G_norm,0.8379,0.8297,106.496109,110.789948,0.012635
solo_train_pos_14,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_14.jpg,solo,pos,G_ratio,0.8379,0.8297,228.509354,244.488831,0.012635
solo_train_pos_14,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_14.jpg,solo,pos,ExG,0.8379,0.8297,162.955002,221.410553,0.012635
solo_train_pos_15,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_15.jpg,solo,pos,G,0.8328,0.8231,205.689468,227.000000,0.000090
solo_train_pos_15,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_15.jpg,solo,pos,HSV_V,0.8328,0.8231,235.408463,251.000000,0.000090
solo_train_pos_15,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_15.jpg,solo,pos,GRAY,0.8328,0.8231,195.975632,214.000000,0.000090
solo_train_pos_15,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_15.jpg,solo,pos,HSV_S,0.8328,0.8231,208.814636,214.000000,0.000090
solo_train_pos_15,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_15.jpg,solo,pos,G_norm,0.8328,0.8231,108.297478,110.092255,0.000090
solo_train_pos_15,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_15.jpg,solo,pos,G_ratio,0.8328,0.8231,229.400726,236.016632,0.000090
solo_train_pos_15,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_15.jpg,solo,pos,ExG,0.8328,0.8231,137.049484,198.333344,0.000090
solo_train_pos_16,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_16.jpg,solo,pos,G,0.8347,0.8219,204.269394,226.000000,0.000246
solo_train_pos_16,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_16.jpg,solo,pos,HSV_V,0.8347,0.8219,234.069733,251.000000,0.000246
solo_train_pos_16,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_16.jpg,solo,pos,GRAY,0.8347,0.8219,194.727417,213.000000,0.000246
solo_train_pos_16,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_16.jpg,solo,pos,HSV_S,0.8347,0.8219,208.883392,214.000000,0.000246
solo_train_pos_16,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_16.jpg,solo,pos,G_norm,0.8347,0.8219,108.223061,109.913788,0.000246
solo_train_pos_16,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_16.jpg,solo,pos,G_ratio,0.8347,0.8219,229.298416,235.512207,0.000246
solo_train_pos_16,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_16.jpg,solo,pos,ExG,0.8347,0.8219,144.994308,199.793808,0.000246
solo_train_pos_17,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_17.jpg,solo,pos,G,0.8348,0.8143,199.977097,221.000000,0.000000
solo_train_pos_17,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_17.jpg,solo,pos,HSV_V,0.8348,0.8143,237.077332,252.000000,0.000000
solo_train_pos_17,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_17.jpg,solo,pos,GRAY,0.8348,0.8143,193.435425,211.000000,0.000000
solo_train_pos_17,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_17.jpg,solo,pos,HSV_S,0.8348,0.8143,207.179367,211.000000,0.000000
solo_train_pos_17,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_17.jpg,solo,pos,G_norm,0.8348,0.8143,105.741089,107.689247,0.000000
solo_train_pos_17,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_17.jpg,solo,pos,G_ratio,0.8348,0.8143,219.516647,226.413239,0.000000
solo_train_pos_17,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_17.jpg,solo,pos,ExG,0.8348,0.8143,117.263252,163.928574,0.000000
solo_train_pos_18,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_18.jpg,solo,pos,G,0.8415,0.8164,200.657700,222.000000,0.000000
solo_train_pos_18,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_18.jpg,solo,pos,HSV_V,0.8415,0.8164,237.466858,253.000000,0.000000
solo_train_pos_18,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_18.jpg,solo,pos,GRAY,0.8415,0.8164,193.934830,212.000000,0.000000
solo_train_pos_18,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_18.jpg,solo,pos,HSV_S,0.8415,0.8164,207.464844,212.000000,0.000000
solo_train_pos_18,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_18.jpg,solo,pos,G_norm,0.8415,0.8164,105.877922,108.034348,0.000000
solo_train_pos_18,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_18.jpg,solo,pos,G_ratio,0.8415,0.8164,220.585068,228.265854,0.000000
solo_train_pos_18,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_18.jpg,solo,pos,ExG,0.8415,0.8164,127.797157,177.391312,0.000000
solo_train_pos_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_19.jpg,solo,pos,G,0.8533,0.8340,219.947723,237.000000,0.007541
solo_train_pos_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_19.jpg,solo,pos,HSV_V,0.8533,0.8340,250.379974,255.000000,0.007541
solo_train_pos_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_19.jpg,solo,pos,GRAY,0.8533,0.8340,211.369141,223.000000,0.007541
solo_train_pos_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_19.jpg,solo,pos,HSV_S,0.8533,0.8340,189.122208,192.000000,0.007541
solo_train_pos_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_19.jpg,solo,pos,G_norm,0.8533,0.8340,104.620178,108.628159,0.007541
solo_train_pos_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_19.jpg,solo,pos,G_ratio,0.8533,0.8340,222.863678,237.483994,0.007541
solo_train_pos_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_19.jpg,solo,pos,ExG,0.8533,0.8340,140.666107,196.007462,0.007541
solo_train_pos_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_2.jpg,solo,pos,G,0.8524,0.8108,233.190582,247.000000,0.015481
solo_train_pos_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_2.jpg,solo,pos,HSV_V,0.8524,0.8108,251.339417,255.000000,0.015481
solo_train_pos_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_2.jpg,solo,pos,GRAY,0.8524,0.8108,219.281158,228.000000,0.015481
solo_train_pos_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_2.jpg,solo,pos,HSV_S,0.8524,0.8108,190.885254,194.000000,0.015481
solo_train_pos_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_2.jpg,solo,pos,G_norm,0.8524,0.8108,108.480804,111.873894,0.015481
solo_train_pos_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_2.jpg,solo,pos,G_ratio,0.8524,0.8108,233.738495,246.588806,0.015481
solo_train_pos_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_2.jpg,solo,pos,ExG,0.8524,0.8108,154.773285,221.515152,0.015481
solo_train_pos_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_20.jpg,solo,pos,G,0.8511,0.8318,198.887665,222.000000,0.000000
solo_train_pos_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_20.jpg,solo,pos,HSV_V,0.8511,0.8318,234.262894,252.000000,0.000000
solo_train_pos_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_20.jpg,solo,pos,GRAY,0.8511,0.8318,191.824829,211.000000,0.000000
solo_train_pos_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_20.jpg,solo,pos,HSV_S,0.8511,0.8318,208.492050,213.000000,0.000000
solo_train_pos_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_20.jpg,solo,pos,G_norm,0.8511,0.8318,106.350426,108.436897,0.000000
solo_train_pos_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_20.jpg,solo,pos,G_ratio,0.8511,0.8318,223.735321,231.267151,0.000000
solo_train_pos_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_20.jpg,solo,pos,ExG,0.8511,0.8318,137.004883,183.150604,0.000000
solo_train_pos_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_21.jpg,solo,pos,G,0.8748,0.8263,221.021896,237.000000,0.009722
solo_train_pos_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_21.jpg,solo,pos,HSV_V,0.8748,0.8263,250.196457,255.000000,0.009722
